Year,Education,Gender,Area,Major,Graduates,Employed
2009,32 Vocational upper secondary education and training,Both sexes,Total,Education,58,57
2009,32 Vocational upper secondary education and training,Both sexes,Uusimaa,Education,11,11
2009,32 Vocational upper secondary education and training,Both sexes,Varsinais-Suomi,Education,4,
2009,32 Vocational upper secondary education and training,Both sexes,Satakunta,Education,,
2009,32 Vocational upper secondary education and training,Both sexes,Kanta-Häme,Education,3,
2009,32 Vocational upper secondary education and training,Both sexes,Pirkanmaa,Education,2,
2009,32 Vocational upper secondary education and training,Both sexes,Päijät-Häme,Education,2,
2009,32 Vocational upper secondary education and training,Both sexes,Kymenlaakso,Education,2,
2009,32 Vocational upper secondary education and training,Both sexes,South Karelia,Education,,
2009,32 Vocational upper secondary education and training,Both sexes,Etelä-Savo,Education,1,
2009,32 Vocational upper secondary education and training,Both sexes,Pohjois-Savo,Education,3,
2009,32 Vocational upper secondary education and training,Both sexes,North Karelia,Education,1,
2009,32 Vocational upper secondary education and training,Both sexes,Central Finland,Education,7,
2009,32 Vocational upper secondary education and training,Both sexes,South Ostrobothnia,Education,1,
2009,32 Vocational upper secondary education and training,Both sexes,Ostrobothnia,Education,8,
2009,32 Vocational upper secondary education and training,Both sexes,Central Ostrobothnia,Education,,
2009,32 Vocational upper secondary education and training,Both sexes,North Ostrobothnia,Education,5,
2009,32 Vocational upper secondary education and training,Both sexes,Kainuu,Education,1,
2009,32 Vocational upper secondary education and training,Both sexes,Lapland,Education,6,
2009,32 Vocational upper secondary education and training,Both sexes,Åland,Education,1,
2009,32 Vocational upper secondary education and training,Both sexes,Unknown,Education,,
2009,32 Vocational upper secondary education and training,Males,Total,Education,43,43
2009,32 Vocational upper secondary education and training,Males,Uusimaa,Education,9,
2009,32 Vocational upper secondary education and training,Males,Varsinais-Suomi,Education,2,
2009,32 Vocational upper secondary education and training,Males,Satakunta,Education,,
2009,32 Vocational upper secondary education and training,Males,Kanta-Häme,Education,2,
2009,32 Vocational upper secondary education and training,Males,Pirkanmaa,Education,1,
2009,32 Vocational upper secondary education and training,Males,Päijät-Häme,Education,1,
2009,32 Vocational upper secondary education and training,Males,Kymenlaakso,Education,2,
2009,32 Vocational upper secondary education and training,Males,South Karelia,Education,,
2009,32 Vocational upper secondary education and training,Males,Etelä-Savo,Education,1,
2009,32 Vocational upper secondary education and training,Males,Pohjois-Savo,Education,3,
2009,32 Vocational upper secondary education and training,Males,North Karelia,Education,,
2009,32 Vocational upper secondary education and training,Males,Central Finland,Education,6,
2009,32 Vocational upper secondary education and training,Males,South Ostrobothnia,Education,1,
2009,32 Vocational upper secondary education and training,Males,Ostrobothnia,Education,5,
2009,32 Vocational upper secondary education and training,Males,Central Ostrobothnia,Education,,
2009,32 Vocational upper secondary education and training,Males,North Ostrobothnia,Education,4,
2009,32 Vocational upper secondary education and training,Males,Kainuu,Education,1,
2009,32 Vocational upper secondary education and training,Males,Lapland,Education,4,
2009,32 Vocational upper secondary education and training,Males,Åland,Education,1,
2009,32 Vocational upper secondary education and training,Males,Unknown,Education,,
2009,32 Vocational upper secondary education and training,Females,Total,Education,15,14
2009,32 Vocational upper secondary education and training,Females,Uusimaa,Education,2,
2009,32 Vocational upper secondary education and training,Females,Varsinais-Suomi,Education,2,
2009,32 Vocational upper secondary education and training,Females,Satakunta,Education,,
2009,32 Vocational upper secondary education and training,Females,Kanta-Häme,Education,1,
2009,32 Vocational upper secondary education and training,Females,Pirkanmaa,Education,1,
2009,32 Vocational upper secondary education and training,Females,Päijät-Häme,Education,1,
2009,32 Vocational upper secondary education and training,Females,Kymenlaakso,Education,,
2009,32 Vocational upper secondary education and training,Females,South Karelia,Education,,
2009,32 Vocational upper secondary education and training,Females,Etelä-Savo,Education,,
2009,32 Vocational upper secondary education and training,Females,Pohjois-Savo,Education,,
2009,32 Vocational upper secondary education and training,Females,North Karelia,Education,1,
2009,32 Vocational upper secondary education and training,Females,Central Finland,Education,1,
2009,32 Vocational upper secondary education and training,Females,South Ostrobothnia,Education,,
2009,32 Vocational upper secondary education and training,Females,Ostrobothnia,Education,3,
2009,32 Vocational upper secondary education and training,Females,Central Ostrobothnia,Education,,
2009,32 Vocational upper secondary education and training,Females,North Ostrobothnia,Education,1,
2009,32 Vocational upper secondary education and training,Females,Kainuu,Education,,
2009,32 Vocational upper secondary education and training,Females,Lapland,Education,2,
2009,32 Vocational upper secondary education and training,Females,Åland,Education,,
2009,32 Vocational upper secondary education and training,Females,Unknown,Education,,
2009,33 Further qualification,Both sexes,Total,Education,,
2009,33 Further qualification,Both sexes,Uusimaa,Education,,
2009,33 Further qualification,Both sexes,Varsinais-Suomi,Education,,
2009,33 Further qualification,Both sexes,Satakunta,Education,,
2009,33 Further qualification,Both sexes,Kanta-Häme,Education,,
2009,33 Further qualification,Both sexes,Pirkanmaa,Education,,
2009,33 Further qualification,Both sexes,Päijät-Häme,Education,,
2009,33 Further qualification,Both sexes,Kymenlaakso,Education,,
2009,33 Further qualification,Both sexes,South Karelia,Education,,
2009,33 Further qualification,Both sexes,Etelä-Savo,Education,,
2009,33 Further qualification,Both sexes,Pohjois-Savo,Education,,
2009,33 Further qualification,Both sexes,North Karelia,Education,,
2009,33 Further qualification,Both sexes,Central Finland,Education,,
2009,33 Further qualification,Both sexes,South Ostrobothnia,Education,,
2009,33 Further qualification,Both sexes,Ostrobothnia,Education,,
2009,33 Further qualification,Both sexes,Central Ostrobothnia,Education,,
2009,33 Further qualification,Both sexes,North Ostrobothnia,Education,,
2009,33 Further qualification,Both sexes,Kainuu,Education,,
2009,33 Further qualification,Both sexes,Lapland,Education,,
2009,33 Further qualification,Both sexes,Åland,Education,,
2009,33 Further qualification,Both sexes,Unknown,Education,,
2009,33 Further qualification,Males,Total,Education,,
2009,33 Further qualification,Males,Uusimaa,Education,,
2009,33 Further qualification,Males,Varsinais-Suomi,Education,,
2009,33 Further qualification,Males,Satakunta,Education,,
2009,33 Further qualification,Males,Kanta-Häme,Education,,
2009,33 Further qualification,Males,Pirkanmaa,Education,,
2009,33 Further qualification,Males,Päijät-Häme,Education,,
2009,33 Further qualification,Males,Kymenlaakso,Education,,
2009,33 Further qualification,Males,South Karelia,Education,,
2009,33 Further qualification,Males,Etelä-Savo,Education,,
2009,33 Further qualification,Males,Pohjois-Savo,Education,,
2009,33 Further qualification,Males,North Karelia,Education,,
2009,33 Further qualification,Males,Central Finland,Education,,
2009,33 Further qualification,Males,South Ostrobothnia,Education,,
2009,33 Further qualification,Males,Ostrobothnia,Education,,
2009,33 Further qualification,Males,Central Ostrobothnia,Education,,
2009,33 Further qualification,Males,North Ostrobothnia,Education,,
2009,33 Further qualification,Males,Kainuu,Education,,
2009,33 Further qualification,Males,Lapland,Education,,
2009,33 Further qualification,Males,Åland,Education,,
2009,33 Further qualification,Males,Unknown,Education,,
2009,33 Further qualification,Females,Total,Education,,
2009,33 Further qualification,Females,Uusimaa,Education,,
2009,33 Further qualification,Females,Varsinais-Suomi,Education,,
2009,33 Further qualification,Females,Satakunta,Education,,
2009,33 Further qualification,Females,Kanta-Häme,Education,,
2009,33 Further qualification,Females,Pirkanmaa,Education,,
2009,33 Further qualification,Females,Päijät-Häme,Education,,
2009,33 Further qualification,Females,Kymenlaakso,Education,,
2009,33 Further qualification,Females,South Karelia,Education,,
2009,33 Further qualification,Females,Etelä-Savo,Education,,
2009,33 Further qualification,Females,Pohjois-Savo,Education,,
2009,33 Further qualification,Females,North Karelia,Education,,
2009,33 Further qualification,Females,Central Finland,Education,,
2009,33 Further qualification,Females,South Ostrobothnia,Education,,
2009,33 Further qualification,Females,Ostrobothnia,Education,,
2009,33 Further qualification,Females,Central Ostrobothnia,Education,,
2009,33 Further qualification,Females,North Ostrobothnia,Education,,
2009,33 Further qualification,Females,Kainuu,Education,,
2009,33 Further qualification,Females,Lapland,Education,,
2009,33 Further qualification,Females,Åland,Education,,
2009,33 Further qualification,Females,Unknown,Education,,
2009,41 Specialist qualification,Both sexes,Total,Education,,
2009,41 Specialist qualification,Both sexes,Uusimaa,Education,,
2009,41 Specialist qualification,Both sexes,Varsinais-Suomi,Education,,
2009,41 Specialist qualification,Both sexes,Satakunta,Education,,
2009,41 Specialist qualification,Both sexes,Kanta-Häme,Education,,
2009,41 Specialist qualification,Both sexes,Pirkanmaa,Education,,
2009,41 Specialist qualification,Both sexes,Päijät-Häme,Education,,
2009,41 Specialist qualification,Both sexes,Kymenlaakso,Education,,
2009,41 Specialist qualification,Both sexes,South Karelia,Education,,
2009,41 Specialist qualification,Both sexes,Etelä-Savo,Education,,
2009,41 Specialist qualification,Both sexes,Pohjois-Savo,Education,,
2009,41 Specialist qualification,Both sexes,North Karelia,Education,,
2009,41 Specialist qualification,Both sexes,Central Finland,Education,,
2009,41 Specialist qualification,Both sexes,South Ostrobothnia,Education,,
2009,41 Specialist qualification,Both sexes,Ostrobothnia,Education,,
2009,41 Specialist qualification,Both sexes,Central Ostrobothnia,Education,,
2009,41 Specialist qualification,Both sexes,North Ostrobothnia,Education,,
2009,41 Specialist qualification,Both sexes,Kainuu,Education,,
2009,41 Specialist qualification,Both sexes,Lapland,Education,,
2009,41 Specialist qualification,Both sexes,Åland,Education,,
2009,41 Specialist qualification,Both sexes,Unknown,Education,,
2009,41 Specialist qualification,Males,Total,Education,,
2009,41 Specialist qualification,Males,Uusimaa,Education,,
2009,41 Specialist qualification,Males,Varsinais-Suomi,Education,,
2009,41 Specialist qualification,Males,Satakunta,Education,,
2009,41 Specialist qualification,Males,Kanta-Häme,Education,,
2009,41 Specialist qualification,Males,Pirkanmaa,Education,,
2009,41 Specialist qualification,Males,Päijät-Häme,Education,,
2009,41 Specialist qualification,Males,Kymenlaakso,Education,,
2009,41 Specialist qualification,Males,South Karelia,Education,,
2009,41 Specialist qualification,Males,Etelä-Savo,Education,,
2009,41 Specialist qualification,Males,Pohjois-Savo,Education,,
2009,41 Specialist qualification,Males,North Karelia,Education,,
2009,41 Specialist qualification,Males,Central Finland,Education,,
2009,41 Specialist qualification,Males,South Ostrobothnia,Education,,
2009,41 Specialist qualification,Males,Ostrobothnia,Education,,
2009,41 Specialist qualification,Males,Central Ostrobothnia,Education,,
2009,41 Specialist qualification,Males,North Ostrobothnia,Education,,
2009,41 Specialist qualification,Males,Kainuu,Education,,
2009,41 Specialist qualification,Males,Lapland,Education,,
2009,41 Specialist qualification,Males,Åland,Education,,
2009,41 Specialist qualification,Males,Unknown,Education,,
2009,41 Specialist qualification,Females,Total,Education,,
2009,41 Specialist qualification,Females,Uusimaa,Education,,
2009,41 Specialist qualification,Females,Varsinais-Suomi,Education,,
2009,41 Specialist qualification,Females,Satakunta,Education,,
2009,41 Specialist qualification,Females,Kanta-Häme,Education,,
2009,41 Specialist qualification,Females,Pirkanmaa,Education,,
2009,41 Specialist qualification,Females,Päijät-Häme,Education,,
2009,41 Specialist qualification,Females,Kymenlaakso,Education,,
2009,41 Specialist qualification,Females,South Karelia,Education,,
2009,41 Specialist qualification,Females,Etelä-Savo,Education,,
2009,41 Specialist qualification,Females,Pohjois-Savo,Education,,
2009,41 Specialist qualification,Females,North Karelia,Education,,
2009,41 Specialist qualification,Females,Central Finland,Education,,
2009,41 Specialist qualification,Females,South Ostrobothnia,Education,,
2009,41 Specialist qualification,Females,Ostrobothnia,Education,,
2009,41 Specialist qualification,Females,Central Ostrobothnia,Education,,
2009,41 Specialist qualification,Females,North Ostrobothnia,Education,,
2009,41 Specialist qualification,Females,Kainuu,Education,,
2009,41 Specialist qualification,Females,Lapland,Education,,
2009,41 Specialist qualification,Females,Åland,Education,,
2009,41 Specialist qualification,Females,Unknown,Education,,
2009,51 Post-secondary non-higher vocational education,Both sexes,Total,Education,,
